,structure,sequence,number_of_FLS,number_of_contact,number_of_HH_contact,contact_order,energy,hydrophobicity,designability,reversed_structure,number_of_FLS_in_reversed_structure
5068,032322221010301,1011011000111111,1,8.0,7.0,0.421875,-6.0,11,9,032303011112123,1
5069,032321210121003,1011011001000001,0,8.0,5.0,0.34375,-5.0,7,287,033212321210103,1
5070,030103032321221,1011011001001101,0,8.0,7.0,0.46875,-7.0,9,415,033032321210121,1
5071,032321210101030,1011011001010010,0,7.0,6.0,0.4017857142857143,-6.0,8,855,030101012123230,0
5072,030032321212110,1011011001010101,1,7.0,7.0,0.5446428571428571,-6.0,9,11,033232321210010,2
5073,032321210101030,1011011001010110,0,7.0,6.0,0.4017857142857143,-6.0,9,855,030101012123230,0
5074,032321210101030,1011011001011010,0,7.0,6.0,0.4017857142857143,-6.0,9,855,030101012123230,0
5075,030103032321221,1011011001011101,0,8.0,7.0,0.46875,-7.0,10,415,033032321210121,1
5076,032321210121003,1011011001100001,0,8.0,6.0,0.34375,-6.0,8,287,033212321210103,1
5077,032321210121003,1011011001100011,0,8.0,6.0,0.34375,-6.0,9,287,033212321210103,1
5078,032321210121003,1011011001100101,0,8.0,7.0,0.34375,-7.0,9,287,033212321210103,1
5079,032321210121003,1011011001100111,0,8.0,7.0,0.34375,-7.0,10,287,033212321210103,1
5080,032321210101030,1011011001110010,0,7.0,6.0,0.4017857142857143,-6.0,9,855,030101012123230,0
5081,032321210101030,1011011001111010,0,7.0,6.0,0.4017857142857143,-6.0,10,855,030101012123230,0
5082,032321232303010,1011011010000010,0,7.0,4.0,0.3125,-4.0,7,77,030101212321210,0
5083,032323212110301,1011011010001111,1,8.0,7.0,0.40625,-6.0,10,33,032300101212123,1
5084,032321212101033,1011011010010001,0,7.0,6.0,0.38392857142857145,-6.0,8,362,003232121210103,1
5085,032321232303010,1011011010010010,0,7.0,6.0,0.3125,-6.0,8,77,030101212321210,0
5086,032321212101033,1011011010010011,0,7.0,7.0,0.38392857142857145,-7.0,9,362,003232121210103,1
5087,032321232303010,1011011010010110,0,7.0,6.0,0.3125,-6.0,9,77,030101212321210,0
5088,032321212101033,1011011010010111,0,7.0,7.0,0.38392857142857145,-7.0,10,362,003232121210103,1
5089,032321232303010,1011011010011010,0,7.0,6.0,0.3125,-6.0,9,77,030101212321210,0
5090,032321212101033,1011011010011011,0,7.0,7.0,0.38392857142857145,-7.0,10,362,003232121210103,1
5091,032321212101033,1011011010011111,0,7.0,7.0,0.38392857142857145,-7.0,11,362,003232121210103,1
5092,032303010101223,1011011010100001,0,8.0,6.0,0.390625,-6.0,8,992,033212121010301,1
5093,032321232303010,1011011010100010,0,7.0,4.0,0.3125,-4.0,8,77,030101212321210,0
5094,032303010101223,1011011010100011,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
5095,032303010101223,1011011010100101,0,8.0,7.0,0.390625,-7.0,9,992,033212121010301,1
5096,032303010101223,1011011010100111,0,8.0,7.0,0.390625,-7.0,10,992,033212121010301,1
5097,032303010101223,1011011010101001,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
5098,032303010101223,1011011010101011,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
5099,032303010101223,1011011010101101,0,8.0,7.0,0.390625,-7.0,10,992,033212121010301,1
5100,032321232303010,1011011010110010,0,7.0,6.0,0.3125,-6.0,9,77,030101212321210,0
5101,032321212101033,1011011010110011,0,7.0,7.0,0.38392857142857145,-7.0,10,362,003232121210103,1
5102,032321232303010,1011011010111010,0,7.0,6.0,0.3125,-6.0,10,77,030101212321210,0
5103,032321212101033,1011011010111011,0,7.0,7.0,0.38392857142857145,-7.0,11,362,003232121210103,1
5104,030103032321221,1011011011001101,0,8.0,7.0,0.46875,-7.0,10,415,033032321210121,1
5105,030103032321221,1011011011011101,0,8.0,7.0,0.46875,-7.0,11,415,033032321210121,1
5106,032321232110103,1011011100001001,1,8.0,6.0,0.34375,-5.0,8,77,032322101210103,1
5107,030322222101030,1011011100010111,1,8.0,7.0,0.515625,-6.0,10,35,030101222223030,1
5108,032321232110103,1011011100011001,1,8.0,6.0,0.34375,-5.0,9,77,032322101210103,1
5109,032321232121000,1011011100100001,0,8.0,5.0,0.359375,-5.0,8,184,000323212321210,1
5110,032321232121000,1011011100100101,0,8.0,6.0,0.359375,-6.0,9,184,000323212321210,1
5111,032321232110103,1011011100101001,1,8.0,7.0,0.34375,-6.0,9,77,032322101210103,1
5112,032321232110103,1011011100111001,1,8.0,7.0,0.34375,-6.0,10,77,032322101210103,1
5113,032321210121003,1011011101000001,0,8.0,5.0,0.34375,-5.0,8,287,033212321210103,1
5114,030103032321221,1011011101001101,0,8.0,7.0,0.46875,-7.0,10,415,033032321210121,1
5115,032321210101030,1011011101010010,0,7.0,6.0,0.4017857142857143,-6.0,9,855,030101012123230,0
5116,030032321212110,1011011101010101,1,7.0,7.0,0.5446428571428571,-6.0,10,11,033232321210010,2
5117,032321210101030,1011011101010110,0,7.0,6.0,0.4017857142857143,-6.0,10,855,030101012123230,0
5118,030103032321221,1011011101011101,0,8.0,7.0,0.46875,-7.0,11,415,033032321210121,1
5119,032321210121003,1011011101100001,0,8.0,6.0,0.34375,-6.0,9,287,033212321210103,1
5120,032321210121003,1011011101100101,0,8.0,7.0,0.34375,-7.0,10,287,033212321210103,1
5121,032321210101030,1011011101110010,0,7.0,6.0,0.4017857142857143,-6.0,10,855,030101012123230,0
5122,030103332123211,1011011101111011,1,9.0,8.0,0.4097222222222222,-7.0,12,17,003230322210121,2
5123,032321232121000,1011011110000011,0,8.0,6.0,0.359375,-6.0,9,184,000323212321210,1
5124,032321232121000,1011011110000111,0,8.0,6.0,0.359375,-6.0,10,184,000323212321210,1
5125,032321232110103,1011011110001001,1,8.0,7.0,0.34375,-6.0,9,77,032322101210103,1
5126,032321232110103,1011011110001101,1,8.0,7.0,0.34375,-6.0,10,77,032322101210103,1
5127,032321212101033,1011011110010001,0,7.0,6.0,0.38392857142857145,-6.0,9,362,003232121210103,1
5128,032321232303010,1011011110010010,0,7.0,6.0,0.3125,-6.0,9,77,030101212321210,0
5129,032321212101033,1011011110010011,0,7.0,7.0,0.38392857142857145,-7.0,10,362,003232121210103,1
5130,032321232303010,1011011110010110,0,7.0,6.0,0.3125,-6.0,10,77,030101212321210,0
5131,032321232303010,1011011110011010,0,7.0,6.0,0.3125,-6.0,10,77,030101212321210,0
5132,032321212101033,1011011110011011,0,7.0,7.0,0.38392857142857145,-7.0,11,362,003232121210103,1
5133,032321232121000,1011011110100011,0,8.0,7.0,0.359375,-7.0,10,184,000323212321210,1
5134,032321232121000,1011011110100111,0,8.0,8.0,0.359375,-8.0,11,184,000323212321210,1
5135,032321232110103,1011011110101001,1,8.0,8.0,0.34375,-7.0,10,77,032322101210103,1
5136,032321232121000,1011011110101111,0,8.0,8.0,0.359375,-8.0,12,184,000323212321210,1
5137,032321232303010,1011011110110010,0,7.0,6.0,0.3125,-6.0,10,77,030101212321210,0
5138,032321232121000,1011011110110111,0,8.0,8.0,0.359375,-8.0,12,184,000323212321210,1
5139,032321232110103,1011011110111001,1,8.0,8.0,0.34375,-7.0,11,77,032322101210103,1
5140,032321232303010,1011011110111010,0,7.0,6.0,0.3125,-6.0,11,77,030101212321210,0
5141,032321232121000,1011011110111111,0,8.0,8.0,0.359375,-8.0,13,184,000323212321210,1
5142,032321232121000,1011011111000011,0,8.0,6.0,0.359375,-6.0,10,184,000323212321210,1
5143,032321232210100,1011011111001011,1,8.0,8.0,0.375,-7.0,11,5,003032212321210,2
5144,030103032321221,1011011111001101,0,8.0,7.0,0.46875,-7.0,11,415,033032321210121,1
5145,030103032321221,1011011111011101,0,8.0,7.0,0.46875,-7.0,12,415,033032321210121,1
5146,032321232121000,1011011111100011,0,8.0,7.0,0.359375,-7.0,11,184,000323212321210,1
5147,032321232121000,1011011111100111,0,8.0,8.0,0.359375,-8.0,12,184,000323212321210,1
5148,032321232121000,1011011111101111,0,8.0,8.0,0.359375,-8.0,13,184,000323212321210,1
